image_name,labels
14728315772_fabc863351_k.jpg,"['Sky(95.14%)', 'Window(94.39%)', 'Building(89.83%)', 'Wood(84.86%)', 'House(84.78%)', 'Neighbourhood(81.29%)', 'Cottage(79.11%)', 'Rural area(78.40%)', 'Facade(77.31%)', 'Roof(76.54%)']"
sun_adiyqakzbygspqau.jpg,"['Cloud(97.95%)', 'Sky(97.50%)', 'Plant(93.94%)', 'Plant community(93.58%)', 'Ecoregion(92.90%)', 'Mountain(90.55%)', 'Natural landscape(89.67%)', 'Blue(89.30%)', 'Natural environment(88.93%)', 'Tree(85.54%)']"
sun_bzghpmpoxqnifaua.jpg,"['Cloud(97.45%)', 'Sky(97.45%)', 'Water(96.72%)', 'Snow(93.83%)', 'Mountain(90.84%)', 'Natural landscape(89.63%)', 'Sea ice(89.14%)', 'Natural environment(89.08%)', 'Polar ice cap(86.18%)', 'Ice cap(85.29%)']"
sun_bhaupqebpmbhgxdw.jpg,"['Cloud(97.94%)', 'Sky(95.88%)', 'Plant(95.23%)', 'Natural landscape(87.56%)', 'Grass(82.54%)', 'Grassland(77.76%)', 'Horizon(77.52%)', 'Cumulus(76.26%)', 'Landscape(75.90%)', 'Groundcover(74.63%)']"
sun_arxjqrsleqkbkozv.jpg,"['Plant(97.13%)', 'Plant community(93.14%)', 'Natural landscape(88.70%)', 'Shade(88.51%)', 'Tree(88.42%)', 'Wood(87.29%)', 'Land lot(84.43%)', 'Trunk(83.41%)', 'Biome(82.86%)', 'Terrestrial plant(82.39%)']"
8143908150_23206163bc_k.jpg,"['Plant(94.92%)', 'Window(94.27%)', 'Water(93.01%)', 'Building(91.40%)', 'Fixture(90.35%)', 'Wood(86.20%)', 'House(85.20%)', 'Neighbourhood(84.84%)', 'Grass(84.76%)', 'Land lot(84.39%)']"
sun_bbmqrelrfzbreewi.jpg,"['Building(96.95%)', 'Sky(96.33%)', 'Skyscraper(95.96%)', 'Daytime(94.45%)', 'Infrastructure(90.51%)', 'Car(87.58%)', 'Tower block(87.47%)', 'Window(87.26%)', 'Condominium(84.78%)', 'Tower(84.28%)']"
sun_aphsqddlotnzlzvk.jpg,"['Cloud(96.74%)', 'Sky(96.56%)', 'Building(94.90%)', 'Property(94.20%)', 'Window(89.83%)', 'House(85.35%)', 'Grass(81.49%)', 'Facade(78.00%)', 'City(77.84%)', 'Castle(75.65%)']"
sun_bitacwizpgjmhuge.jpg,"['Cloud(97.57%)', 'Sky(96.96%)', 'Mountain(92.24%)', 'Bedrock(87.28%)', 'Natural landscape(87.02%)', 'Formation(77.74%)', 'Outcrop(76.29%)', 'Landscape(75.66%)', 'Hill(73.14%)', 'Fault(72.58%)']"
sun_absvsnntqbbirlar.jpg,"['Sky(96.84%)', 'Plant(94.39%)', 'Ecoregion(92.53%)', 'Mountain(90.47%)', 'Bedrock(86.39%)', 'Natural landscape(85.98%)', 'Grass(77.56%)', 'Formation(76.95%)', 'Grassland(75.69%)', 'Outcrop(75.33%)']"
sun_bzslvifnhpzzuvcf.jpg,"['Water(96.81%)', 'Mountain(88.69%)', 'Bedrock(87.47%)', 'Natural landscape(84.10%)', 'Sky(84.02%)', 'Watercourse(82.26%)', 'Landscape(78.70%)', 'Formation(78.41%)', 'Mountainous landforms(78.06%)', 'Geological phenomenon(77.47%)']"
2484847109_a2e49897c3_o.jpg,"['Sky(95.80%)', 'Window(93.91%)', 'Building(88.45%)', 'Brickwork(85.70%)', 'Brick(85.35%)', 'Neighbourhood(82.37%)', 'Line(81.58%)', 'Electricity(80.80%)', 'Building material(80.14%)', 'Residential area(78.87%)']"
sun_ajgebwheenyurlit.jpg,"['Cloud(96.75%)', 'Sky(96.13%)', 'Snow(94.86%)', 'Mountain(94.73%)', 'Natural landscape(88.48%)', 'Slope(86.18%)', 'Terrain(82.15%)', 'Ice cap(78.72%)', 'Landscape(78.07%)', 'Nunatak(73.88%)']"
sun_bgadklgfaixzqcdx.jpg,"['Plant(95.21%)', 'Plant community(93.13%)', 'Green(91.73%)', 'Tree(90.02%)', 'Terrestrial plant(86.29%)', 'Natural landscape(86.01%)', 'People in nature(85.27%)', 'Trunk(82.91%)', 'Wood(81.14%)', 'Grass(81.06%)']"
sun_axwxlbehyercojgv.jpg,"['Sky(95.49%)', 'Cloud(95.07%)', 'Building(94.72%)', 'Window(92.60%)', 'Plant(87.20%)', 'Fixture(86.98%)', 'Grass(83.89%)', 'Facade(78.59%)', 'Tree(73.98%)', 'City(72.43%)']"
sun_bryndkcyufynfswc.jpg,"['Water(98.04%)', 'Plant(94.16%)', 'Plant community(93.12%)', 'Natural landscape(89.07%)', 'Terrestrial plant(86.98%)', 'Branch(86.77%)', 'Fluvial landforms of streams(86.08%)', 'Lacustrine plain(84.49%)', 'Wood(84.37%)', 'Tree(84.33%)']"
old-architecture-houses-buildings-abandoned-abandoned-house-1440x900-hd-wallpaper.jpg,"['Building(94.20%)', 'Sky(94.18%)', 'Window(93.13%)', 'Plant(92.30%)', 'Residential area(79.77%)', 'Rural area(78.27%)', 'Facade(77.77%)', 'Roof(74.29%)', 'City(73.24%)', 'Landscape(72.62%)']"
sun_avrrwqlonixeaovz.jpg,"['Plant(96.81%)', 'Plant community(94.04%)', 'Natural landscape(89.89%)', 'Branch(87.18%)', 'Vegetation(85.28%)', 'Tree(84.92%)', 'Terrestrial plant(84.45%)', 'Grass(82.25%)', 'Biome(82.22%)', 'Evergreen(81.40%)']"
14871577918_e702f3b8a0_k.jpg,"['Wheel(97.24%)', 'Plant(96.74%)', 'Tire(96.67%)', 'Building(96.09%)', 'Car(95.33%)', 'Window(93.70%)', 'Sky(92.87%)', 'Vehicle(91.66%)', 'Tree(90.29%)', 'House(84.73%)']"
7971899866_308413401a_k.jpg,"['Sky(94.18%)', 'Plant(88.85%)', 'Track(87.91%)', 'Cloud(87.71%)', 'Railway(85.32%)', 'Mode of transport(84.66%)', 'Road surface(84.06%)', 'Thoroughfare(83.77%)', 'Rolling(82.68%)', 'Asphalt(79.54%)']"
labelme_aalbzqrimafwbiv.jpg,"['Sky(96.60%)', 'Window(94.59%)', 'Building(93.35%)', 'Plant(91.90%)', 'Tree(84.64%)', 'City(78.62%)', 'Facade(78.53%)', 'Landmark(77.20%)', 'Car(76.62%)', 'Road(75.38%)']"
sun_bgmhrfetvhnljmun.jpg,"['Cloud(98.19%)', 'Water(97.65%)', 'Sky(97.22%)', 'Water resources(95.70%)', 'Building(93.44%)', 'Architecture(85.20%)', 'Body of water(84.11%)', 'Road surface(83.08%)', 'Lake(82.07%)', 'Horizon(80.43%)']"
sun_bmansbcqkkobovhq.jpg,"['Plant(95.22%)', 'Bedrock(86.33%)', 'Terrain(81.73%)', 'Mountain(79.85%)', 'Slope(78.71%)', 'Grass(78.16%)', 'Formation(77.40%)', 'Landscape(77.11%)', 'Outcrop(75.91%)', 'Grass family(75.60%)']"
16191181936_3332fc9a0b_k.jpg,"['Cloud(98.00%)', 'Sky(97.55%)', 'Plant(96.96%)', 'Natural landscape(88.72%)', 'Tree(86.27%)', 'Arecales(85.58%)', 'Land lot(85.48%)', 'House(82.42%)', 'Landscape(80.13%)', 'Terrestrial plant(80.03%)']"
5796577126_fb24945f7c_o.jpg,"['Plant(96.87%)', 'Plant community(93.66%)', 'Flower(90.77%)', 'Tree(85.73%)', 'Wood(85.19%)', 'Grass(84.85%)', 'Natural landscape(84.02%)', 'Thatching(82.58%)', 'Building(80.23%)', 'Rural area(79.35%)']"
sun_ayupyhexrnzpengy.jpg,"['Plant(96.35%)', 'Plant community(93.13%)', 'Natural landscape(87.37%)', 'Terrestrial plant(86.18%)', 'Shade(83.26%)', 'Tree(81.65%)', 'Thoroughfare(81.19%)', 'Grass(80.15%)', 'Groundcover(78.93%)', 'Trunk(77.59%)']"
sun_bloxxvjmgrtqzbfx.jpg,"['Cloud(97.22%)', 'Sky(95.32%)', 'Mountain(90.62%)', 'Natural landscape(87.54%)', 'Highland(86.23%)', 'Terrestrial plant(85.53%)', 'Plant(85.21%)', 'Tree(84.39%)', 'Atmospheric phenomenon(83.20%)', 'Terrain(81.51%)']"
sun_awgghpyhapzkghec.jpg,"['Plant(97.33%)', 'Sky(95.10%)', 'Building(94.80%)', 'Window(94.63%)', 'Property(94.32%)', 'Arecales(85.42%)', 'Land lot(84.85%)', 'House(82.93%)', 'Tree(81.89%)', 'Residential area(81.11%)']"
sun_bdfehtizfxynalii.jpg,"['Water(97.18%)', 'Plant(96.29%)', 'Plant community(93.04%)', 'Sky(89.79%)', 'Tree(88.18%)', 'Fluvial landforms of streams(86.81%)', 'Natural landscape(86.58%)', 'Lake(85.23%)', 'Terrestrial plant(85.18%)', 'Riparian zone(81.92%)']"
sun_brcwragmjsycctmr.jpg,"['Cloud(97.12%)', 'Sky(96.21%)', 'Mountain(95.11%)', 'Highland(88.16%)', 'Natural landscape(87.68%)', 'Plant(87.65%)', 'Bedrock(82.76%)', 'Terrain(81.55%)', 'Mountainous landforms(78.75%)', 'Mountain range(78.36%)']"
labelme_cayopaonuntzxio.jpg,"['Car(97.24%)', 'Building(96.08%)', 'Land vehicle(96.07%)', 'Window(94.52%)', 'Vehicle(94.32%)', 'Wheel(92.01%)', 'Infrastructure(89.43%)', 'Road surface(88.51%)', 'Zebra crossing(86.95%)', 'Tire(86.71%)']"
labelme_czauvwckgulxegd.jpg,"['Plant(96.97%)', 'Car(94.86%)', 'Building(91.48%)', 'Tire(90.26%)', 'Wheel(90.24%)', 'Vehicle(90.08%)', 'Infrastructure(89.66%)', 'Leaf(89.61%)', 'Road surface(88.53%)', 'Tree(88.30%)']"
sun_boujifsjurlwbheb.jpg,"['Sky(97.40%)', 'Mountain(94.12%)', 'Snow(91.25%)', 'Natural landscape(87.26%)', 'Slope(85.08%)', 'Ice cap(85.05%)', 'Highland(84.18%)', 'World(82.12%)', 'Terrain(81.65%)', 'Mountainous landforms(79.80%)']"
labelme_gmgfmbtnkpwaugo.jpg,"['Sky(96.14%)', 'Plant(95.99%)', 'Building(95.53%)', 'Daytime(94.52%)', 'Window(90.97%)', 'Green(90.37%)', 'Tree(87.58%)', 'House(85.79%)', 'Grass(85.73%)', 'Land lot(85.70%)']"
sun_bgbfjykxiocnnnya.jpg,"['Cloud(98.29%)', 'Sky(96.34%)', 'Plant(93.71%)', 'Mountain(91.18%)', 'Natural landscape(87.10%)', 'Cumulus(81.37%)', 'Horizon(81.04%)', 'Grass(77.73%)', 'Landscape(77.10%)', 'Meadow(75.48%)']"
sun_aoykkzrgwletlbym.jpg,"['Sky(95.51%)', 'Window(94.36%)', 'Building(92.22%)', 'Wood(87.84%)', 'House(82.51%)', 'Cottage(81.89%)', 'Siding(80.93%)', 'Landscape(78.78%)', 'Lumber(77.82%)', 'Roof(77.48%)']"
4733844001_22006e3d63_o.jpg,"['Building(96.75%)', 'Property(94.19%)', 'Plant(94.17%)', 'Window(93.83%)', 'Sky(90.94%)', 'Fixture(88.39%)', 'Land lot(84.58%)', 'Urban design(83.63%)', 'Tower block(83.51%)', 'Brick(83.29%)']"
7706276100_0081656a1b_k.jpg,"['Lighthouse(97.59%)', 'Cloud(97.35%)', 'Sky(96.64%)', 'Window(93.16%)', 'Building(92.69%)', 'Plant(86.75%)', 'Land lot(85.80%)', 'Tower(85.15%)', 'Grass(83.21%)', 'Wood(82.30%)']"
sun_bkpgykpbznwgwork.jpg,"['Cloud(98.01%)', 'Sky(95.46%)', 'Atmosphere(94.82%)', 'Blue(89.20%)', 'Natural landscape(83.03%)', 'Cumulus(82.32%)', 'Tree(81.06%)', 'Electric blue(74.16%)', 'Space(71.65%)', 'Meteorological phenomenon(69.45%)']"
6098926490_049d06123b_o.jpg,"['Plant(96.94%)', 'Building(95.46%)', 'Sky(95.03%)', 'Window(93.47%)', 'Tree(86.49%)', 'House(86.10%)', 'Land lot(85.15%)', 'Door(84.52%)', 'Grass(82.82%)', 'Residential area(80.51%)']"
sun_bsnslvjpcmrgonxl.jpg,"['Cloud(98.04%)', 'Sky(96.63%)', 'Atmosphere(94.82%)', 'Azure(89.39%)', 'Blue(89.31%)', 'Cumulus(82.06%)', 'Atmospheric phenomenon(81.82%)', 'Tree(78.86%)', 'Electric blue(73.44%)', 'Natural landscape(71.77%)']"
sun_akifsthnqdnrdnxg.jpg,"['Plant(95.87%)', 'Water(94.75%)', 'Tree(90.31%)', 'Natural landscape(88.75%)', 'Fluvial landforms of streams(85.58%)', 'Vegetation(85.17%)', 'Grass(84.29%)', 'Watercourse(83.34%)', 'Biome(82.78%)', 'Bank(80.56%)']"
sun_bodycucvmqlkeuvh.jpg,"['Plant(95.35%)', 'Plant community(93.09%)', 'Natural landscape(88.53%)', 'Wood(86.87%)', 'Tree(86.57%)', 'Terrestrial plant(85.75%)', 'Trunk(83.68%)', 'Grass(82.01%)', 'Deciduous(79.53%)', 'Groundcover(78.81%)']"
sun_anqztgofssbvobky.jpg,"['Plant(94.86%)', 'Plant community(93.21%)', 'Wood(87.47%)', 'Natural landscape(87.40%)', 'Tree(87.26%)', 'Road surface(86.73%)', 'Twig(84.51%)', 'Trunk(83.49%)', 'Deciduous(77.86%)', 'Landscape(77.07%)']"
sun_ahksirclsgdqnbyc.jpg,"['Sky(96.56%)', 'Plant(96.51%)', 'Mountain(93.02%)', 'Terrestrial plant(82.91%)', 'Landscape(77.88%)', 'Plateau(68.90%)', 'Shrub(68.49%)', 'Road(68.17%)', 'Soil(67.97%)', 'Subshrub(66.51%)']"
sun_dbuczbzfegvkbqug.jpg,"['Sky(96.80%)', 'Building(94.53%)', 'Window(94.05%)', 'House(79.38%)', 'Condominium(79.05%)', 'Tree(78.28%)', 'Facade(77.22%)', 'Urban design(76.79%)', 'City(75.35%)', 'Metropolis(72.64%)']"
sun_bbfxgvvywiwghhdl.jpg,"['Plant(93.47%)', 'Tree(86.26%)', 'Terrestrial plant(85.76%)', 'Natural landscape(85.27%)', 'Trunk(84.88%)', 'Deciduous(76.68%)', 'Landscape(73.33%)', 'Groundcover(73.08%)', 'Forest(70.89%)', 'Grass(70.55%)']"
sun_abcbaynhfvbgmsgy.jpg,"['Water(96.48%)', 'Sky(96.45%)', 'Plant(95.46%)', 'Cloud(95.45%)', 'Natural environment(88.91%)', 'Tree(87.31%)', 'Fluvial landforms of streams(86.90%)', 'Natural landscape(86.71%)', 'Lake(83.84%)', 'Lacustrine plain(82.23%)']"
sun_bbunnpvvlxeqhnyg.jpg,"['Water(97.73%)', 'Cloud(97.69%)', 'Sky(96.90%)', 'Water resources(94.91%)', 'Mountain(89.69%)', 'Azure(89.24%)', 'Coastal and oceanic landforms(85.05%)', 'Lake(84.69%)', 'Beach(82.31%)', 'Horizon(79.62%)']"
sun_buxjnhesbdfbnqob.jpg,"['Sky(97.22%)', 'Plant(96.64%)', 'Skyscraper(95.56%)', 'Building(95.46%)', 'Daytime(94.58%)', 'Property(94.36%)', 'Nature(90.00%)', 'World(89.53%)', 'Tower(88.51%)', 'Vegetation(86.73%)']"
sun_bmudulzqtxgcebvq.jpg,"['Sky(95.79%)', 'Snow(94.48%)', 'Daytime(94.47%)', 'Nature(90.17%)', 'Natural landscape(90.10%)', 'Branch(88.81%)', 'Plant(87.76%)', 'Twig(85.43%)', 'Atmospheric phenomenon(84.97%)', 'Freezing(83.50%)']"
sun_avhmxykqqzhwfmhd.jpg,"['Building(96.27%)', 'Window(94.44%)', 'Property(94.27%)', 'Plant(93.20%)', 'Sky(91.55%)', 'Fixture(88.14%)', 'Grass(85.84%)', 'Architecture(85.08%)', 'Land lot(84.49%)', 'Urban design(84.32%)']"
11095038286_2e2f2de754_k.jpg,"['Cloud(97.68%)', 'Sky(97.41%)', 'Building(94.68%)', 'Window(91.76%)', 'Tree(89.20%)', 'Land lot(85.35%)', 'Electricity(84.97%)', 'Overhead power line(84.47%)', 'Brick(83.11%)', 'House(82.12%)']"
sun_afezricptqyijjur.jpg,"['Water(98.15%)', 'Cloud(97.82%)', 'Sky(97.72%)', 'Water resources(95.01%)', 'Mountain(94.24%)', 'Azure(89.74%)', 'Natural landscape(88.99%)', 'Lake(87.60%)', 'Highland(84.75%)', 'Coastal and oceanic landforms(84.42%)']"
5796694376_f7acbeaa7e_o.jpg,"['Plant(91.73%)', 'Fixture(90.00%)', 'Door(88.21%)', 'Wood(86.93%)', 'Building(85.93%)', 'Land lot(84.80%)', 'Grass(81.67%)', 'Rural area(77.98%)', 'Cottage(77.34%)', 'Tree(76.65%)']"
sun_bcgdmlmaojjqcaxq.jpg,"['Shelf(95.56%)', 'Bookcase(93.95%)', 'Shelving(90.24%)', 'Publication(89.39%)', 'Lighting(86.38%)', 'Interior design(86.27%)', 'Book(83.98%)', 'Floor(82.77%)', 'Retail(82.39%)', 'Flooring(81.45%)']"
sun_aqlurojczuvxfsjc.jpg,"['Sky(97.37%)', 'Plant(93.64%)', 'Cloud(91.39%)', 'Terrestrial plant(86.54%)', 'Vegetation(85.03%)', 'Corn(84.30%)', 'Agriculture(80.53%)', 'Grass(77.95%)', 'Flowering plant(75.93%)', 'Grass family(75.43%)']"
sun_agiyxkdghxdsrpna.jpg,"['Plant(95.55%)', 'Tree(88.31%)', 'Branch(87.36%)', 'Wood(85.76%)', 'Natural landscape(85.43%)', 'Terrestrial plant(85.41%)', 'Trunk(83.68%)', 'Biome(82.76%)', 'Deciduous(75.88%)', 'Sky(75.31%)']"
sun_akwtrlviwncafcye.jpg,"['Water(97.52%)', 'Cloud(96.61%)', 'Sky(96.37%)', 'Water resources(94.76%)', 'Ecoregion(92.62%)', 'Plant(91.04%)', 'Fluvial landforms of streams(89.21%)', 'Tree(88.49%)', 'Natural landscape(88.23%)', 'Larch(87.26%)']"
sun_bmeqcjgxqpbxlnxn.jpg,"['Cloud(97.88%)', 'Sky(97.10%)', 'Plant(93.50%)', 'Plant community(93.37%)', 'Mountain(93.29%)', 'Nature(89.92%)', 'Flower(89.78%)', 'Natural landscape(89.53%)', 'Highland(86.85%)', 'Vegetation(84.98%)']"
sun_aakpowbpmkmqcgnc.jpg,"['Sky(96.86%)', 'Cloud(95.75%)', 'Mountain(91.88%)', 'Natural landscape(88.11%)', 'Snow(82.06%)', 'Landscape(78.45%)', 'Horizon(77.25%)', 'Geological phenomenon(76.88%)', 'Slope(76.30%)', 'Mountain range(75.62%)']"
6995486190_dfbb589470_k.jpg,"['Building(96.09%)', 'Window(94.89%)', 'Infrastructure(89.03%)', 'Architecture(85.95%)', 'Urban design(85.88%)', 'House(84.24%)', 'Neighbourhood(83.44%)', 'Art(82.96%)', 'Residential area(82.91%)', 'Cityscape(82.51%)']"
3642430789_afbd3689fe_o.jpg,"['Plant(96.61%)', 'Building(94.78%)', 'Window(94.11%)', 'Sky(90.43%)', 'Fence(89.97%)', 'House(87.89%)', 'Tree(86.12%)', 'Grass(82.50%)', 'Cottage(81.24%)', 'Wood(80.72%)']"
sun_bcimcjzlwhoiwuat.jpg,"['Plant(95.13%)', 'Plant community(93.70%)', 'Terrestrial plant(86.16%)', 'Larch(84.74%)', 'Evergreen(82.91%)', 'Tree(82.26%)', 'Groundcover(79.14%)', 'Shrub(77.83%)', 'Grass(77.77%)', 'Flowering plant(75.77%)']"
sun_aoyifrzyzrepokaf.jpg,"['Sky(97.45%)', 'Ecoregion(92.79%)', 'Azure(89.53%)', 'Natural environment(89.13%)', 'Slope(87.86%)', 'Wood(81.19%)', 'House(80.84%)', 'Landscape(79.83%)', 'Natural landscape(78.75%)', 'Beach(77.57%)']"
sun_aboomzkpzllmcgcl.jpg,"['Water(97.79%)', 'Cloud(97.19%)', 'Sky(97.12%)', 'Mountain(89.42%)', 'Natural landscape(87.91%)', 'Terrain(81.55%)', 'Horizon(77.77%)', 'Landscape(76.71%)', 'Wind wave(76.70%)', 'Bedrock(75.72%)']"
sun_birpnzaqbjpkflna.jpg,"['Water(97.81%)', 'Sky(93.28%)', 'Snow(91.18%)', 'Natural environment(89.04%)', 'Sea ice(88.40%)', 'Natural landscape(86.89%)', 'Freezing(86.77%)', 'Fluid(86.52%)', 'Melting(86.38%)', 'Polar ice cap(86.26%)']"
labelme_enfthyvffybvacs.jpg,"['Sky(95.83%)', 'Plant(94.89%)', 'Property(94.21%)', 'Street light(92.47%)', 'Building(87.88%)', 'Land lot(85.70%)', 'Urban design(84.86%)', 'Asphalt(84.29%)', 'Road surface(81.95%)', 'Grass(81.50%)']"
sun_bfouonyltkukjxbm.jpg,"['Sky(96.96%)', 'Natural landscape(87.45%)', 'Mountain(87.33%)', 'Bedrock(86.76%)', 'Formation(78.97%)', 'Landscape(78.24%)', 'Outcrop(76.07%)', 'Plant(75.73%)', 'Horizon(73.57%)', 'Fault(73.52%)']"
sun_aalltyvjhbzhkmvg.jpg,"['Cloud(97.04%)', 'Sky(96.89%)', 'Plant(94.86%)', 'Mountain(94.77%)', 'Natural landscape(89.28%)', 'Highland(86.41%)', 'Bedrock(86.32%)', 'Terrain(82.97%)', 'Landscape(78.67%)', 'Valley(77.74%)']"
sun_abjpwjobjhuarxzr.jpg,"['Water(97.46%)', 'Water resources(94.59%)', 'Underground lake(91.94%)', 'Cave(87.16%)', 'Lake(86.18%)', 'Coastal and oceanic landforms(83.41%)', 'Body of water(83.33%)', 'Watercourse(82.64%)', 'Sea cave(80.97%)', 'Formation(79.40%)']"
sun_akfkjcpbhabtywls.jpg,"['Cloud(97.78%)', 'Sky(97.39%)', 'Mountain(89.37%)', 'Natural landscape(88.58%)', 'Highland(86.84%)', 'Bedrock(86.45%)', 'Terrain(82.86%)', 'Formation(79.17%)', 'Plain(78.61%)', 'Cumulus(77.90%)']"
sun_bflpurrifjtqudae.jpg,"['Sky(96.74%)', 'Ecoregion(92.84%)', 'Blue(90.43%)', 'Nature(90.00%)', 'Natural environment(89.16%)', 'Natural landscape(84.84%)', 'Atmospheric phenomenon(82.35%)', 'Landscape(79.62%)', 'Plain(78.48%)', 'Horizon(78.45%)']"
sun_bulmkeeyarxphfdq.jpg,"['Sky(97.31%)', 'Plant(96.46%)', 'Plant community(93.41%)', 'People in nature(89.12%)', 'Natural landscape(89.04%)', 'Tree(88.41%)', 'Land lot(84.49%)', 'Terrestrial plant(83.41%)', 'Agriculture(81.93%)', 'Arecales(80.80%)']"
sun_acoqwgaqwkyghrmv.jpg,"['Plant(96.66%)', 'Plant community(93.54%)', 'Tree(88.72%)', 'Natural landscape(88.70%)', 'Vegetation(84.68%)', 'Hedge(82.19%)', 'Grass(82.04%)', 'Evergreen(80.96%)', 'Landscape(79.87%)', 'Groundcover(79.14%)']"
sun_bbhtqettjiqgmest.jpg,"['Plant(96.30%)', 'Green(91.65%)', 'Sky(90.86%)', 'Natural environment(89.20%)', 'Natural landscape(89.02%)', 'Tree(87.60%)', 'Vegetation(84.82%)', 'Sunlight(84.45%)', 'Road surface(82.81%)', 'Grass(81.78%)']"
sun_buocshlxhmjqvipd.jpg,"['Cloud(98.09%)', 'Water(97.85%)', 'Sky(97.77%)', 'Plant(96.20%)', 'Plant community(93.35%)', 'Flower(93.02%)', 'Natural landscape(89.82%)', 'Tree(89.21%)', 'Natural environment(89.08%)', 'Highland(87.45%)']"
9787068983_995c2fad93_k.jpg,"['Sky(96.96%)', 'Cloud(96.92%)', 'Plant(96.08%)', 'Window(94.68%)', 'Building(92.77%)', 'Street light(89.28%)', 'Neighbourhood(81.28%)', 'Public space(80.97%)', 'Facade(79.36%)', 'Urban design(78.69%)']"
sun_bdxwmjqgzhnhisyn.jpg,"['Plant(96.92%)', 'Mountain(94.39%)', 'Plant community(93.74%)', 'Tree(87.34%)', 'Bedrock(86.77%)', 'Biome(82.67%)', 'Larch(82.49%)', 'Slope(82.19%)', 'Mountainous landforms(80.96%)', 'Landscape(77.01%)']"
sun_akcaqbjvzlhchkcd.jpg,"['Bedrock(88.05%)', 'Plant(85.00%)', 'Cave(84.54%)', 'Formation(79.53%)', 'Landscape(78.53%)', 'Geological phenomenon(76.24%)', 'Natural arch(75.94%)', 'Outcrop(73.25%)', 'Erosion(71.04%)', 'Arch(70.33%)']"
7375038882_a76af2fae9_k.jpg,"['Sky(95.82%)', 'Plant(95.50%)', 'Building(93.48%)', 'Land lot(86.05%)', 'Neighbourhood(81.53%)', 'Residential area(81.48%)', 'Art(80.59%)', 'Grass(79.45%)', 'Rural area(78.78%)', 'Real estate(78.59%)']"
4023769904_376f22119c_o.jpg,"['Plant(96.83%)', 'Building(95.28%)', 'Window(95.00%)', 'Property(94.59%)', 'Sky(88.70%)', 'House(88.33%)', 'Fixture(87.75%)', 'Wood(84.90%)', 'Porch(84.09%)', 'Cottage(81.77%)']"
sun_bczbkpwfyousdbea.jpg,"['Sky(97.12%)', 'Plant(96.76%)', 'Building(96.18%)', 'Daytime(94.62%)', 'Property(94.22%)', 'Cloud(91.20%)', 'Tree(89.85%)', 'Window(87.70%)', 'Tower block(86.61%)', 'Condominium(84.28%)']"
sun_aacpzgqrortyhyss.jpg,"['Cloud(96.92%)', 'Sky(96.41%)', 'Plant(94.56%)', 'Property(94.35%)', 'Window(93.85%)', 'Building(90.99%)', 'Wood(89.66%)', 'Land lot(85.44%)', 'House(85.13%)', 'Architecture(85.08%)']"
sun_bfqsovbvigmlxpkc.jpg,"['Plant(95.53%)', 'Plant community(93.22%)', 'Tree(88.73%)', 'Natural landscape(88.13%)', 'Terrestrial plant(86.45%)', 'Trunk(84.87%)', 'Arecales(83.50%)', 'Wood(83.45%)', 'Biome(82.85%)', 'Groundcover(77.12%)']"
sun_adtyqoikmaginhcm.jpg,"['Building(96.67%)', 'Daytime(94.42%)', 'Sky(94.38%)', 'Window(94.10%)', 'Tree(86.35%)', 'Urban design(85.86%)', 'Tower block(82.37%)', 'Condominium(81.84%)', 'Plant(81.50%)', 'Facade(79.72%)']"
7706251070_026dabc672_k.jpg,"['Cloud(97.89%)', 'Sky(97.84%)', 'Plant(96.61%)', 'Building(94.54%)', 'Property(94.25%)', 'Lighthouse(94.18%)', 'Natural landscape(89.05%)', 'House(88.67%)', 'Window(86.83%)', 'Highland(86.58%)']"
5620759402_1782ccb6cf_o.jpg,"['Window(94.33%)', 'Door(91.46%)', 'Fixture(90.34%)', 'Wood(88.97%)', 'Brick(88.73%)', 'Building(88.70%)', 'Brickwork(86.12%)', 'Road surface(82.16%)', 'Residential area(80.61%)', 'Road(79.58%)']"
4990805922_c8b9b0aff8_o.jpg,"['Plant(96.98%)', 'Sky(95.84%)', 'Cloud(95.20%)', 'Building(95.18%)', 'Property(94.19%)', 'Window(93.27%)', 'House(87.27%)', 'Wood(86.36%)', 'Tree(84.56%)', 'Cottage(84.33%)']"
sun_abaurduclrugbugf.jpg,"['Building(94.99%)', 'Window(94.42%)', 'Sky(88.33%)', 'Condominium(81.80%)', 'Urban design(80.37%)', 'Material property(80.21%)', 'Tower block(79.79%)', 'Residential area(79.57%)', 'Fixture(79.33%)', 'Tree(79.32%)']"
labelme_gsnrmqnspbwkgeu.jpg,"['Plant(95.61%)', 'Building(94.59%)', 'Daytime(94.47%)', 'Window(92.81%)', 'Urban design(84.26%)', 'Neighbourhood(83.34%)', 'Tree(83.33%)', 'Road surface(81.56%)', 'Facade(78.84%)', 'Real estate(78.58%)']"
848736616_993e336040_o.jpg,"['Plant(97.00%)', 'Building(94.24%)', 'Window(93.52%)', 'Sky(91.91%)', 'Tree(87.23%)', 'Wood(83.04%)', 'House(81.65%)', 'Cottage(79.33%)', 'Real estate(78.26%)', 'Rural area(78.17%)']"
sun_bjvafeddhhdorluz.jpg,"['Flower(94.65%)', 'Plant(91.97%)', 'Botany(87.57%)', 'Evergreen(81.88%)', 'Groundcover(78.90%)', 'Grass(78.38%)', 'Shrub(75.44%)', 'Terrestrial plant(75.19%)', 'Hedge(71.08%)', 'Tree(70.50%)']"
